,path,approach,replication_group,source,target,dataset,backbone,adaption_mode,test/target/score/dataloader_idx_1,test/source/score/dataloader_idx_0,test/source/rmse/dataloader_idx_0,test/target/rmse/dataloader_idx_1,validation,epoch_time
2545,rul-adapt/benchmark/3ekzevo2,ConsistencyApproach,9bcb7b14-284a-44af-9e67-b824c9e180a3,1,2,cmapss,cnn,inductive,2901500.75,307.39996337890625,14.165916442871094,48.772586822509766,52.22023010253906,1.8508254506371238
2546,rul-adapt/benchmark/3gmxqxhl,ConsistencyApproach,8a581ce3-a062-4dab-8b80-847617f225ce,3,2,cmapss,cnn,inductive,8763690.0,1162.5948486328125,16.737810134887695,47.967315673828125,47.7437629699707,2.2227388059391693
2547,rul-adapt/benchmark/ppqta1o7,ConsistencyApproach,a4895bf9-8061-48c8-85d4-c614c461fffb,2,4,cmapss,cnn,inductive,26655.2578125,1990.175537109375,17.455825805664062,38.274757385253906,37.10480117797851,4.5153577279071415
2548,rul-adapt/benchmark/h8w1wa3y,ConsistencyApproach,f960a90d-9efa-4c54-87ac-531db12a7531,2,1,cmapss,cnn,inductive,725487.875,1374.1400146484375,16.508058547973633,47.241424560546875,50.65714263916016,4.36924242178599
2549,rul-adapt/benchmark/fodfc2lw,ConsistencyApproach,9bcb7b14-284a-44af-9e67-b824c9e180a3,1,2,cmapss,cnn,inductive,151307.734375,327.06170654296875,14.23125457763672,59.73683166503906,63.52869415283203,1.9301328468322754
2550,rul-adapt/benchmark/p8xe53qz,ConsistencyApproach,8a581ce3-a062-4dab-8b80-847617f225ce,3,2,cmapss,cnn,inductive,11148951.0,510.88189697265625,13.632850646972656,55.11075973510742,50.56127166748047,2.285693254226293
2551,rul-adapt/benchmark/ltb2bhbi,ConsistencyApproach,9bcb7b14-284a-44af-9e67-b824c9e180a3,1,2,cmapss,cnn,inductive,383419.21875,397.56097412109375,14.368121147155762,51.22980117797851,55.597923278808594,1.845553954442342
2552,rul-adapt/benchmark/vfyyqmj5,ConsistencyApproach,f960a90d-9efa-4c54-87ac-531db12a7531,2,1,cmapss,cnn,inductive,321363.59375,1903.6492919921875,17.430330276489258,33.10572052001953,35.53404235839844,4.36945704537995
2553,rul-adapt/benchmark/jrnusabz,ConsistencyApproach,7a419776-1200-4be3-b1c4-35c893145b77,4,1,cmapss,cnn,inductive,22240.384765625,3012.2021484375,20.296775817871097,32.029232025146484,36.342529296875,5.0757589791272135
2554,rul-adapt/benchmark/te4cva9b,ConsistencyApproach,a8e235dc-a79d-44b6-af09-93f9134c745e,4,2,cmapss,cnn,inductive,4174.75830078125,1620.2344970703125,19.475126266479492,22.771154403686523,24.842191696166992,5.250987041287306
2555,rul-adapt/benchmark/0txuw5pe,ConsistencyApproach,21911448-e308-4e30-af33-62407e4c307a,4,3,cmapss,cnn,inductive,26709.986328125,2500.58740234375,19.672672271728516,40.509639739990234,41.02445983886719,5.145772950593815
2556,rul-adapt/benchmark/opsu59um,ConsistencyApproach,f960a90d-9efa-4c54-87ac-531db12a7531,2,1,cmapss,cnn,inductive,2801.96142578125,1308.04248046875,18.012815475463867,27.77204704284668,33.5517692565918,4.520924699933905
2557,rul-adapt/benchmark/d22vooys,ConsistencyApproach,21911448-e308-4e30-af33-62407e4c307a,4,3,cmapss,cnn,inductive,69167192.0,2265.73193359375,20.9930419921875,53.629493713378906,53.794708251953125,5.11885780947549
2558,rul-adapt/benchmark/krtr10gc,ConsistencyApproach,a8e235dc-a79d-44b6-af09-93f9134c745e,4,2,cmapss,cnn,inductive,5919.7158203125,1775.3447265625,19.161117553710938,24.421131134033203,25.94202995300293,5.264333790540695
2559,rul-adapt/benchmark/fkieot1y,ConsistencyApproach,7a419776-1200-4be3-b1c4-35c893145b77,4,1,cmapss,cnn,inductive,6409.35546875,2907.20458984375,20.11810302734375,26.24337577819824,29.917404174804688,5.120077564798552
2560,rul-adapt/benchmark/7rszwign,ConsistencyApproach,f960a90d-9efa-4c54-87ac-531db12a7531,2,1,cmapss,cnn,inductive,6720.853515625,2065.09033203125,17.035079956054688,38.34725189208984,43.2260856628418,4.47989338239034
2561,rul-adapt/benchmark/jvmior5h,ConsistencyApproach,145a4588-4837-4b6e-94d3-a1c397aebf0e,1,3,cmapss,cnn,inductive,9811.07421875,447.3323669433594,14.532910346984863,34.22626876831055,31.71064567565918,1.7006023168563842
2562,rul-adapt/benchmark/e6ucwd9l,ConsistencyApproach,21911448-e308-4e30-af33-62407e4c307a,4,3,cmapss,cnn,inductive,9092655104.0,1594.998291015625,19.66210174560547,59.66797637939453,59.953887939453125,5.183374466214861
2563,rul-adapt/benchmark/in1n8a3q,ConsistencyApproach,145a4588-4837-4b6e-94d3-a1c397aebf0e,1,3,cmapss,cnn,inductive,25164.306640625,537.583984375,15.286654472351074,27.733722686767575,27.289875030517575,1.7377325932184855
2564,rul-adapt/benchmark/ekxkhypi,ConsistencyApproach,7a419776-1200-4be3-b1c4-35c893145b77,4,1,cmapss,cnn,inductive,4587.1240234375,2533.076416015625,18.98504638671875,31.766660690307617,35.13908004760742,5.087506651878357
2565,rul-adapt/benchmark/hp2pnght,ConsistencyApproach,a8e235dc-a79d-44b6-af09-93f9134c745e,4,2,cmapss,cnn,inductive,3902.069580078125,2258.4794921875,20.44534683227539,21.29056167602539,23.06159782409668,5.245586212645185
2566,rul-adapt/benchmark/tne2crv8,ConsistencyApproach,145a4588-4837-4b6e-94d3-a1c397aebf0e,1,3,cmapss,cnn,inductive,8684.83203125,338.12994384765625,13.729949951171877,34.7742919921875,33.10633087158203,1.7571042403578758
2567,rul-adapt/benchmark/vk5tebat,ConsistencyApproach,145a4588-4837-4b6e-94d3-a1c397aebf0e,1,3,cmapss,cnn,inductive,5437.33154296875,306.95989990234375,14.054222106933594,36.66767883300781,34.377925872802734,1.7420378088951112
2568,rul-adapt/benchmark/det64t0z,ConsistencyApproach,145a4588-4837-4b6e-94d3-a1c397aebf0e,1,3,cmapss,cnn,inductive,29859.640625,273.5574951171875,13.492956161499023,43.87323760986328,39.78056716918945,1.6863520713079543
2569,rul-adapt/benchmark/gl277j20,ConsistencyApproach,21911448-e308-4e30-af33-62407e4c307a,4,3,cmapss,cnn,inductive,484150.6875,2224.176025390625,19.074552536010746,36.46150207519531,36.26822662353515,5.151781130920757
2570,rul-adapt/benchmark/85g10ow6,ConsistencyApproach,7a419776-1200-4be3-b1c4-35c893145b77,4,1,cmapss,cnn,inductive,21646.31640625,3739.831298828125,22.23197364807129,37.457393646240234,41.37823486328125,5.04321890610915
2571,rul-adapt/benchmark/m10t8zty,ConsistencyApproach,a8e235dc-a79d-44b6-af09-93f9134c745e,4,2,cmapss,cnn,inductive,4970.048828125,2005.0240478515625,20.6944637298584,23.65713882446289,25.22464942932129,5.2127605846949985
2572,rul-adapt/benchmark/wl3nh1x7,ConsistencyApproach,4a1265c7-edf4-4586-bb5b-1bbcafc87d60,1,4,cmapss,cnn,inductive,72925064.0,315.96820068359375,13.811699867248535,49.60569381713867,48.16701126098633,1.912542502085368
2573,rul-adapt/benchmark/lfwkktda,ConsistencyApproach,4a1265c7-edf4-4586-bb5b-1bbcafc87d60,1,4,cmapss,cnn,inductive,8834789.0,370.0007934570313,14.652792930603027,52.060447692871094,48.4972038269043,1.9155609781091862
2574,rul-adapt/benchmark/6ukw3m71,ConsistencyApproach,4a1265c7-edf4-4586-bb5b-1bbcafc87d60,1,4,cmapss,cnn,inductive,85807.5625,248.9279022216797,13.258252143859863,53.25033187866211,58.51934051513672,1.8601950044217317
2575,rul-adapt/benchmark/khtmrrub,ConsistencyApproach,a8e235dc-a79d-44b6-af09-93f9134c745e,4,2,cmapss,cnn,inductive,7569.09814453125,2681.182861328125,23.579267501831055,23.191572189331055,24.550067901611328,5.18129073489796
2576,rul-adapt/benchmark/yn1qjjqb,ConsistencyApproach,21911448-e308-4e30-af33-62407e4c307a,4,3,cmapss,cnn,inductive,554797504.0,2226.156982421875,20.13423538208008,58.353755950927734,54.45151138305664,5.069993477118643
2577,rul-adapt/benchmark/dru2006a,ConsistencyApproach,7a419776-1200-4be3-b1c4-35c893145b77,4,1,cmapss,cnn,inductive,5001.55224609375,1837.872314453125,19.363426208496097,33.91383743286133,38.122413635253906,5.043353401124477
2578,rul-adapt/benchmark/25gel3an,ConsistencyApproach,4a1265c7-edf4-4586-bb5b-1bbcafc87d60,1,4,cmapss,cnn,inductive,798465.625,311.0882873535156,13.423055648803713,51.92620086669922,55.2073860168457,1.9943484718149358
2579,rul-adapt/benchmark/2fadt2ir,ConsistencyApproach,4a1265c7-edf4-4586-bb5b-1bbcafc87d60,1,4,cmapss,cnn,inductive,19783076544512.0,254.4595642089844,14.202486991882324,92.0671157836914,81.69312286376953,1.9840572747317227
2580,rul-adapt/benchmark/7aprfjfo,ConsistencyApproach,3502640e-cd32-4de4-83c9-0001e9348b32,2,3,cmapss,cnn,transductive,1681898.0,1097.0787353515625,17.04335594177246,50.69180679321289,52.0473518371582,4.022201106354997
2581,rul-adapt/benchmark/yt4mby14,ConsistencyApproach,2ba37027-be69-41d6-818f-1a7bce4209d5,2,1,cmapss,cnn,transductive,2158949040128.0,1274.4259033203125,18.48320198059082,72.39433288574219,86.68241119384766,3.993778999815596
2582,rul-adapt/benchmark/k7e48wcu,ConsistencyApproach,2ba37027-be69-41d6-818f-1a7bce4209d5,2,1,cmapss,cnn,transductive,20173.330078125,2534.318603515625,18.27093505859375,28.388721466064453,30.736011505126953,3.9709355899265835
2583,rul-adapt/benchmark/ib27jphh,ConsistencyApproach,3502640e-cd32-4de4-83c9-0001e9348b32,2,3,cmapss,cnn,transductive,5944.25732421875,3824.8291015625,19.153831481933594,33.707820892333984,35.189979553222656,4.046663464383876
2584,rul-adapt/benchmark/0req0cb0,ConsistencyApproach,2ba37027-be69-41d6-818f-1a7bce4209d5,2,1,cmapss,cnn,transductive,5978.267578125,1377.7288818359375,17.223100662231445,35.05244064331055,42.04239654541016,4.01157076218549
2585,rul-adapt/benchmark/i32ohwop,ConsistencyApproach,3502640e-cd32-4de4-83c9-0001e9348b32,2,3,cmapss,cnn,transductive,69642024.0,1223.193603515625,18.241161346435547,56.80205154418945,59.08212661743164,4.044740930680306
2586,rul-adapt/benchmark/z9395ev2,ConsistencyApproach,864269bc-a896-412e-a3a5-c2635f25b3de,1,3,cmapss,cnn,transductive,7297.7060546875,333.8006591796875,14.609493255615234,28.249876022338867,21.811450958251953,1.6314568599065145
2587,rul-adapt/benchmark/y3bwtb89,ConsistencyApproach,864269bc-a896-412e-a3a5-c2635f25b3de,1,3,cmapss,cnn,transductive,173061.859375,299.4126281738281,14.456745147705078,39.90121841430664,42.26146697998047,1.6105931997299194
2588,rul-adapt/benchmark/7op9xm9i,ConsistencyApproach,2ba37027-be69-41d6-818f-1a7bce4209d5,2,1,cmapss,cnn,transductive,6174748.5,1462.1815185546875,17.347362518310547,50.11846923828125,52.21458053588867,4.165763751665751
2589,rul-adapt/benchmark/kj3asejp,ConsistencyApproach,04ca909b-61d3-45f6-823a-d3b949587236,3,1,cmapss,cnn,transductive,1661.9193115234375,468.9856567382813,14.112988471984863,25.353723526000977,27.603424072265625,2.1003866672515867
2590,rul-adapt/benchmark/39nqmkdi,ConsistencyApproach,864269bc-a896-412e-a3a5-c2635f25b3de,1,3,cmapss,cnn,transductive,3762151.75,358.08978271484375,17.21213722229004,45.76979446411133,45.300174713134766,1.6921725769837697
2591,rul-adapt/benchmark/2wgkxs4d,ConsistencyApproach,864269bc-a896-412e-a3a5-c2635f25b3de,1,3,cmapss,cnn,transductive,2738260.25,272.4681091308594,14.430505752563477,31.20890998840332,23.4924373626709,1.677967080363521
2592,rul-adapt/benchmark/ngseulrw,ConsistencyApproach,04ca909b-61d3-45f6-823a-d3b949587236,3,1,cmapss,cnn,transductive,9458.265625,496.6578063964844,14.06933307647705,33.743690490722656,34.392364501953125,2.1073794089830837
2593,rul-adapt/benchmark/ezdy7w05,ConsistencyApproach,864269bc-a896-412e-a3a5-c2635f25b3de,1,3,cmapss,cnn,transductive,62118.4453125,384.4173278808594,14.378777503967283,50.740482330322266,48.73836517333984,1.6796132326126099
2594,rul-adapt/benchmark/2pr38n65,ConsistencyApproach,3502640e-cd32-4de4-83c9-0001e9348b32,2,3,cmapss,cnn,transductive,14540.5458984375,1464.9063720703125,17.12039566040039,30.55851173400879,32.542823791503906,4.345540324846904
2595,rul-adapt/benchmark/k5kgk9kc,ConsistencyApproach,04ca909b-61d3-45f6-823a-d3b949587236,3,1,cmapss,cnn,transductive,19653.03125,590.4625244140625,13.807741165161133,31.885730743408203,27.515300750732425,2.0999385754267377
2596,rul-adapt/benchmark/wkzzoao8,ConsistencyApproach,2ba37027-be69-41d6-818f-1a7bce4209d5,2,1,cmapss,cnn,transductive,907728704.0,1102.0467529296875,16.556116104125977,59.81903839111328,67.79894256591797,4.303459011018276
2597,rul-adapt/benchmark/t3p4yl2w,ConsistencyApproach,dc280d4f-aab2-476f-acc0-33cce128d89a,3,2,cmapss,cnn,transductive,201639.921875,351.82476806640625,13.775890350341797,50.75003433227539,50.047393798828125,2.274578488150308
2598,rul-adapt/benchmark/q8dgq21l,ConsistencyApproach,04ca909b-61d3-45f6-823a-d3b949587236,3,1,cmapss,cnn,transductive,5392.46142578125,341.8258361816406,13.169572830200195,26.86356544494629,26.342267990112305,2.15279238874262
2599,rul-adapt/benchmark/xelh81gy,ConsistencyApproach,04ca909b-61d3-45f6-823a-d3b949587236,3,1,cmapss,cnn,transductive,233587.546875,371.189208984375,12.79293441772461,37.97846603393555,37.50075149536133,2.0882387856642404
2600,rul-adapt/benchmark/tngu11kc,ConsistencyApproach,dc280d4f-aab2-476f-acc0-33cce128d89a,3,2,cmapss,cnn,transductive,4254000555753472.0,465.4318237304687,12.962509155273438,91.70929718017578,92.4882354736328,2.2325254533349015
2601,rul-adapt/benchmark/kdvxx1qi,ConsistencyApproach,cfa20755-d520-4fb5-868a-8a1bf4b60806,1,2,cmapss,cnn,transductive,56641.9765625,702.5856323242188,16.668264389038086,53.55849838256836,57.678504943847656,1.8204070488611857
2602,rul-adapt/benchmark/1wiionh2,ConsistencyApproach,cfa20755-d520-4fb5-868a-8a1bf4b60806,1,2,cmapss,cnn,transductive,524073888.0,330.8538818359375,13.587956428527832,57.43134307861328,57.178165435791016,1.8121013848677925
2603,rul-adapt/benchmark/8e6s0bmm,ConsistencyApproach,6fbbffd0-5299-439e-a052-f5d2f9bfad3f,3,4,cmapss,cnn,transductive,928276.25,345.54547119140625,14.065140724182127,50.01557922363281,49.56951904296875,2.2684908548990887
2604,rul-adapt/benchmark/ikxvfnkn,ConsistencyApproach,dc280d4f-aab2-476f-acc0-33cce128d89a,3,2,cmapss,cnn,transductive,356218.5,429.5970458984375,13.50907039642334,48.06621170043945,47.434112548828125,2.223835041356641
2605,rul-adapt/benchmark/1w5w9dmc,ConsistencyApproach,3502640e-cd32-4de4-83c9-0001e9348b32,2,3,cmapss,cnn,transductive,139413.15625,1207.1802978515625,16.117286682128906,43.33212661743164,39.37294006347656,4.349972229155283
2606,rul-adapt/benchmark/ttfnyo6q,ConsistencyApproach,cfa20755-d520-4fb5-868a-8a1bf4b60806,1,2,cmapss,cnn,transductive,104986.4921875,537.829345703125,15.12785816192627,56.721717834472656,60.70641326904297,1.817373275756836
2607,rul-adapt/benchmark/dpg0b8eq,ConsistencyApproach,6fbbffd0-5299-439e-a052-f5d2f9bfad3f,3,4,cmapss,cnn,transductive,1464455.875,630.9140625,14.838659286499023,49.72603988647461,47.585697174072266,2.336943621220796
2608,rul-adapt/benchmark/qpcucx7u,ConsistencyApproach,cfa20755-d520-4fb5-868a-8a1bf4b60806,1,2,cmapss,cnn,transductive,5038601.0,425.0899963378906,14.60364818572998,49.37700271606445,49.09124374389648,1.8683242003122966
2609,rul-adapt/benchmark/ifopdl9u,ConsistencyApproach,dc280d4f-aab2-476f-acc0-33cce128d89a,3,2,cmapss,cnn,transductive,16484083.0,708.5645141601562,13.72760009765625,48.77927780151367,45.25300598144531,2.267170370949639
2610,rul-adapt/benchmark/tmebpnae,ConsistencyApproach,cfa20755-d520-4fb5-868a-8a1bf4b60806,1,2,cmapss,cnn,transductive,199816.921875,269.0609130859375,14.636624336242676,45.086181640625,45.15301132202149,1.8097558716932933
2611,rul-adapt/benchmark/tmrlzwyb,ConsistencyApproach,dc280d4f-aab2-476f-acc0-33cce128d89a,3,2,cmapss,cnn,transductive,521132.84375,388.1637573242187,13.384563446044922,47.58374786376953,44.19657516479492,2.2350930709105272
2612,rul-adapt/benchmark/mdb35cvn,ConsistencyApproach,6fbbffd0-5299-439e-a052-f5d2f9bfad3f,3,4,cmapss,cnn,transductive,1470551.25,741.616943359375,14.224708557128906,53.91202926635742,52.99123764038086,2.2659020527549414
2613,rul-adapt/benchmark/ps0j4twl,ConsistencyApproach,06f9fce4-5f84-45d9-9e51-3d54b72af908,2,4,cmapss,cnn,transductive,30670.58984375,1729.130859375,17.010623931884766,38.967140197753906,38.070838928222656,4.453627397616704
2614,rul-adapt/benchmark/v3qvaidj,ConsistencyApproach,6fbbffd0-5299-439e-a052-f5d2f9bfad3f,3,4,cmapss,cnn,transductive,63780.828125,325.6103515625,14.211581230163574,46.56665802001953,45.422080993652344,2.3139253854751587
2615,rul-adapt/benchmark/iix3slp4,ConsistencyApproach,a56ad0d7-512d-46c4-8b08-bae1bc823289,4,2,cmapss,cnn,transductive,4664.65087890625,2210.299072265625,20.447484970092773,22.333450317382812,24.210622787475582,5.205524465312129
2616,rul-adapt/benchmark/g16shyd7,ConsistencyApproach,90a80781-258f-4a9c-acbc-9f99e8301ba0,4,3,cmapss,cnn,transductive,12110.279296875,2122.741455078125,18.333900451660156,38.35091400146485,41.22019958496094,5.076346008401168
2617,rul-adapt/benchmark/ulcmxgxq,ConsistencyApproach,6fbbffd0-5299-439e-a052-f5d2f9bfad3f,3,4,cmapss,cnn,transductive,127496.796875,335.1168518066406,14.018054962158203,45.67321014404297,42.68376541137695,2.2787646651268005
2618,rul-adapt/benchmark/qmrj8wb3,ConsistencyApproach,8a3796cf-abdc-40ea-974f-9ad4313dec97,4,1,cmapss,cnn,transductive,12795.009765625,6530.51318359375,21.750572204589844,30.158031463623047,34.061073303222656,5.133585950602656
2619,rul-adapt/benchmark/siw6xdcx,ConsistencyApproach,06f9fce4-5f84-45d9-9e51-3d54b72af908,2,4,cmapss,cnn,transductive,27171.962890625,7342.54931640625,21.716005325317383,34.023193359375,30.980262756347656,4.543447033051522
2620,rul-adapt/benchmark/7vejy0wv,ConsistencyApproach,90a80781-258f-4a9c-acbc-9f99e8301ba0,4,3,cmapss,cnn,transductive,66835916.0,1441.0582275390625,18.101808547973633,59.94449615478515,60.331085205078125,5.139135167002678
2621,rul-adapt/benchmark/x6lzy8ov,ConsistencyApproach,a56ad0d7-512d-46c4-8b08-bae1bc823289,4,2,cmapss,cnn,transductive,5017.5087890625,2064.640625,19.75257873535156,23.645936965942383,25.048845291137695,5.215737195448442
2622,rul-adapt/benchmark/opifnj71,ConsistencyApproach,06f9fce4-5f84-45d9-9e51-3d54b72af908,2,4,cmapss,cnn,transductive,24435.01171875,1655.1226806640625,17.152019500732422,37.95858383178711,37.46614074707031,4.524805525074834
2623,rul-adapt/benchmark/ibq5y150,ConsistencyApproach,8a3796cf-abdc-40ea-974f-9ad4313dec97,4,1,cmapss,cnn,transductive,6381.1142578125,3522.26171875,20.412399291992188,34.76837921142578,38.93974304199219,5.072331520227285
2624,rul-adapt/benchmark/gyz28qex,ConsistencyApproach,a56ad0d7-512d-46c4-8b08-bae1bc823289,4,2,cmapss,cnn,transductive,5145.77392578125,1840.6522216796875,20.013490676879883,23.078874588012695,25.253170013427734,5.230281829833984
2625,rul-adapt/benchmark/b3s300c5,ConsistencyApproach,90a80781-258f-4a9c-acbc-9f99e8301ba0,4,3,cmapss,cnn,transductive,3200.08203125,1505.489501953125,18.82105827331543,34.478759765625,37.239200592041016,5.126151845810261
2626,rul-adapt/benchmark/p0wa9e6d,ConsistencyApproach,8a3796cf-abdc-40ea-974f-9ad4313dec97,4,1,cmapss,cnn,transductive,66195.734375,2483.2509765625,18.833520889282227,39.017574310302734,42.01228713989258,5.057646087237766
2627,rul-adapt/benchmark/rryc2wpi,ConsistencyApproach,06f9fce4-5f84-45d9-9e51-3d54b72af908,2,4,cmapss,cnn,transductive,21406.96484375,2111.46923828125,17.514291763305664,37.57634353637695,37.29620742797851,4.5292564293123645
2628,rul-adapt/benchmark/yo0c8qh4,ConsistencyApproach,06f9fce4-5f84-45d9-9e51-3d54b72af908,2,4,cmapss,cnn,transductive,23750.236328125,1882.045654296875,17.5494384765625,37.19766998291016,37.30156326293945,4.44531260728836
2629,rul-adapt/benchmark/gluosoha,ConsistencyApproach,8a3796cf-abdc-40ea-974f-9ad4313dec97,4,1,cmapss,cnn,transductive,3091.9853515625,2482.5302734375,20.05931282043457,28.645343780517575,30.9210205078125,5.02185783153627
2630,rul-adapt/benchmark/5iecgi0r,ConsistencyApproach,90a80781-258f-4a9c-acbc-9f99e8301ba0,4,3,cmapss,cnn,transductive,372305.75,2948.3818359375,20.928375244140625,31.5740909576416,29.3702449798584,5.077445223927498
2631,rul-adapt/benchmark/txls1n7y,ConsistencyApproach,a56ad0d7-512d-46c4-8b08-bae1bc823289,4,2,cmapss,cnn,transductive,4341.08935546875,3340.5107421875,22.27859878540039,22.605323791503903,23.914480209350582,5.195276625362443
2632,rul-adapt/benchmark/nku7dyxh,ConsistencyApproach,a5613abb-b8e6-41d0-8508-43bafc976944,1,4,cmapss,cnn,transductive,649567.75,763.8479614257812,16.792037963867188,47.12057113647461,42.461769104003906,1.9392187364639775
2633,rul-adapt/benchmark/j3oynppo,ConsistencyApproach,a5613abb-b8e6-41d0-8508-43bafc976944,1,4,cmapss,cnn,transductive,9235818.0,312.2955322265625,13.633111000061035,55.52010345458984,54.10236740112305,1.963220626115799
2634,rul-adapt/benchmark/g62gv9j1,ConsistencyApproach,a5613abb-b8e6-41d0-8508-43bafc976944,1,4,cmapss,cnn,transductive,403056.1875,319.30816650390625,13.821829795837402,48.900394439697266,48.20656967163086,1.8596164454584536
2635,rul-adapt/benchmark/vvhvpqjt,ConsistencyApproach,a56ad0d7-512d-46c4-8b08-bae1bc823289,4,2,cmapss,cnn,transductive,4649.78759765625,1644.854248046875,21.0270938873291,24.109519958496097,25.10083770751953,5.095499849319458
