,path,approach,replication_group,source,target,dataset,backbone,adaption_mode,test/source/rmse/dataloader_idx_0,test/source/score/dataloader_idx_0,test/target/score/dataloader_idx_1,test/target/rmse/dataloader_idx_1,validation,epoch_time
985,rul-adapt/benchmark/qip3vdcv,LatentAlignApproach,94ed3232-0364-428c-b304-5a0a703b9782,3,2,cmapss,cnn,60percent,27.789377212524418,1401.5255126953125,59289.046875,42.91695785522461,40.808956146240234,3.673398723602295
986,rul-adapt/benchmark/tqjzaf22,LatentAlignApproach,140b8cd1-51fe-4edd-bf5e-527dcb31be24,3,1,cmapss,cnn,60percent,16.83350944519043,375.28375244140625,1752.6270751953125,23.300323486328125,25.133867263793945,3.230595111846924
987,rul-adapt/benchmark/qqeozvfj,LatentAlignApproach,34960315-bd40-485d-9513-9b9b492bb9cb,2,4,cmapss,cnn,60percent,18.98882102966309,1439.0396728515625,10149.4619140625,31.071929931640625,31.49882698059082,8.492376335043657
988,rul-adapt/benchmark/537e8bum,LatentAlignApproach,57c2bf5b-7fa9-44c6-8caf-184fa2ab7c45,4,1,cmapss,cnn,60percent,25.29734992980957,3390.639404296875,1745.592529296875,26.33494758605957,32.5218391418457,8.096959464093471
989,rul-adapt/benchmark/u2hb6a0b,LatentAlignApproach,afb2de4d-88a4-4bb6-86a5-3cba2cd26b15,1,2,cmapss,cnn,60percent,20.496089935302734,631.3399658203125,108525.859375,43.55830383300781,40.46233367919922,3.8937732696533205
990,rul-adapt/benchmark/n2zv7hoq,LatentAlignApproach,afb2de4d-88a4-4bb6-86a5-3cba2cd26b15,1,2,cmapss,cnn,60percent,84.64700317382812,343305.375,1148771.25,85.38423156738281,91.11914825439452,3.4514217376708984
991,rul-adapt/benchmark/dzz7j0gq,LatentAlignApproach,912a4c42-b480-4800-83ef-b81b8bb777e7,3,4,cmapss,cnn,60percent,24.07557678222656,1073.5184326171875,95873.78125,44.17949295043945,40.26276779174805,3.914995853106181
992,rul-adapt/benchmark/5t2ivuoa,LatentAlignApproach,b4f1263a-9449-42cf-9a9c-95a38d6f9973,1,4,cmapss,cnn,60percent,22.451841354370117,1000.6900634765624,125076.2109375,44.23908996582031,40.25846099853515,3.74214472915187
993,rul-adapt/benchmark/1t0yggmz,LatentAlignApproach,140b8cd1-51fe-4edd-bf5e-527dcb31be24,3,1,cmapss,cnn,60percent,16.469432830810547,344.0347595214844,1334.7568359375,22.370820999145508,23.659435272216797,3.4808517545461655
994,rul-adapt/benchmark/c4qwzw47,LatentAlignApproach,575d6509-66fd-4bcd-9a6c-82ade46b4c52,1,3,cmapss,cnn,60percent,14.753596305847168,267.7149658203125,1844.2889404296875,26.161787033081055,25.223283767700195,3.300863357505413
995,rul-adapt/benchmark/5r6yhob6,LatentAlignApproach,afb2de4d-88a4-4bb6-86a5-3cba2cd26b15,1,2,cmapss,cnn,60percent,24.414304733276367,1310.777587890625,94332.828125,44.00611114501953,40.96688461303711,4.175652072979854
996,rul-adapt/benchmark/asn8go4i,LatentAlignApproach,b4f1263a-9449-42cf-9a9c-95a38d6f9973,1,4,cmapss,cnn,60percent,23.680103302001953,1309.62646484375,105784.546875,43.99409103393555,40.12200927734375,3.7706456184387207
997,rul-adapt/benchmark/b60cj0tf,LatentAlignApproach,912a4c42-b480-4800-83ef-b81b8bb777e7,3,4,cmapss,cnn,60percent,23.184478759765625,979.7578735351562,103046.109375,43.93461227416992,40.1304931640625,3.8560149950139664
998,rul-adapt/benchmark/3adeq7uy,LatentAlignApproach,8187617c-14d5-4a1d-8590-2ead78033371,4,3,cmapss,cnn,60percent,24.74393081665039,2525.089599609375,4509.810546875,33.40884780883789,42.15850830078125,8.056665591251702
999,rul-adapt/benchmark/idfgv9cs,LatentAlignApproach,b4f1263a-9449-42cf-9a9c-95a38d6f9973,1,4,cmapss,cnn,60percent,84.48771667480469,338561.375,1263048.875,88.87126159667969,97.9149169921875,4.395396709442139
1000,rul-adapt/benchmark/qlhuezus,LatentAlignApproach,94ed3232-0364-428c-b304-5a0a703b9782,3,2,cmapss,cnn,60percent,19.678709030151367,480.9877014160156,63718.7734375,41.04042434692383,38.3934326171875,3.9827190833755686
1001,rul-adapt/benchmark/lkxah30s,LatentAlignApproach,140b8cd1-51fe-4edd-bf5e-527dcb31be24,3,1,cmapss,cnn,60percent,15.944418907165527,318.5672607421875,1315.758544921875,23.482818603515625,24.56520652770996,3.470685891385348
1002,rul-adapt/benchmark/elqweqfm,LatentAlignApproach,912a4c42-b480-4800-83ef-b81b8bb777e7,3,4,cmapss,cnn,60percent,24.321088790893555,1164.163818359375,92181.9140625,43.85578918457031,40.30805587768555,3.9031041899035053
1003,rul-adapt/benchmark/yja2iw7d,LatentAlignApproach,b4f1263a-9449-42cf-9a9c-95a38d6f9973,1,4,cmapss,cnn,60percent,23.53603172302246,1145.2967529296875,113732.421875,44.07044982910156,40.259857177734375,3.885928503672282
1004,rul-adapt/benchmark/2rn8d538,LatentAlignApproach,afb2de4d-88a4-4bb6-86a5-3cba2cd26b15,1,2,cmapss,cnn,60percent,23.675548553466797,1180.653076171875,89750.71875,43.669979095458984,40.768760681152344,4.518281119210379
1005,rul-adapt/benchmark/0qjfpx67,LatentAlignApproach,94ed3232-0364-428c-b304-5a0a703b9782,3,2,cmapss,cnn,60percent,28.166412353515625,1479.3212890625,53230.171875,42.803680419921875,40.74671173095703,4.018625907897949
1006,rul-adapt/benchmark/pceuenmp,LatentAlignApproach,912a4c42-b480-4800-83ef-b81b8bb777e7,3,4,cmapss,cnn,60percent,83.55757904052734,370856.5,1274953.25,88.97830200195312,98.02605438232422,3.1511030197143555
1007,rul-adapt/benchmark/q9h6ea2n,LatentAlignApproach,34960315-bd40-485d-9513-9b9b492bb9cb,2,4,cmapss,cnn,60percent,20.013717651367188,1657.913330078125,10609.982421875,32.734310150146484,34.611167907714844,9.078036650744352
1008,rul-adapt/benchmark/bn9r4t20,LatentAlignApproach,ebb4b2bc-0ab7-4c71-a181-92087a08b7d2,2,1,cmapss,cnn,60percent,17.663908004760742,1204.7645263671875,889.8558349609375,20.534130096435547,25.606271743774418,8.421435901459228
1009,rul-adapt/benchmark/4aky8jug,LatentAlignApproach,cae9819e-8579-4e26-9b61-884f085df99c,2,3,cmapss,cnn,60percent,17.854028701782227,1166.6593017578125,5551.5556640625,31.220060348510746,31.12167739868164,8.753834975732339
1010,rul-adapt/benchmark/519ggq9y,LatentAlignApproach,912a4c42-b480-4800-83ef-b81b8bb777e7,3,4,cmapss,cnn,60percent,26.09564971923828,1408.986572265625,89411.2265625,44.09912872314453,40.42161560058594,3.995380034049352
1012,rul-adapt/benchmark/w47evxoj,LatentAlignApproach,140b8cd1-51fe-4edd-bf5e-527dcb31be24,3,1,cmapss,cnn,60percent,15.93298625946045,348.78173828125,2553.99560546875,24.581214904785156,25.034677505493164,3.5905814419190087
1013,rul-adapt/benchmark/w4cagv25,LatentAlignApproach,afb2de4d-88a4-4bb6-86a5-3cba2cd26b15,1,2,cmapss,cnn,60percent,25.902191162109375,1432.739501953125,86699.6640625,43.54674530029297,40.52257537841797,4.351276941299439
1014,rul-adapt/benchmark/y6ia1713,LatentAlignApproach,94ed3232-0364-428c-b304-5a0a703b9782,3,2,cmapss,cnn,60percent,29.695581436157227,1739.884033203125,50149.43359375,42.79985809326172,40.76655578613281,4.073315601348877
1015,rul-adapt/benchmark/spx2fwp4,LatentAlignApproach,575d6509-66fd-4bcd-9a6c-82ade46b4c52,1,3,cmapss,cnn,60percent,14.669459342956545,260.228759765625,7926.015625,31.090103149414062,29.210304260253903,3.5466883977254233
1016,rul-adapt/benchmark/prh6i5qc,LatentAlignApproach,02bb60f6-b06b-4f84-a32e-060a65627e26,4,2,cmapss,cnn,60percent,24.058605194091797,3452.91162109375,2785.252685546875,24.534460067749023,26.10135841369629,8.568635246970437
1017,rul-adapt/benchmark/ddzyoq1v,LatentAlignApproach,8187617c-14d5-4a1d-8590-2ead78033371,4,3,cmapss,cnn,60percent,32.249900817871094,6635.509765625,7752.1044921875,38.51370620727539,44.691673278808594,8.579446185019709
1018,rul-adapt/benchmark/dmyc8c7n,LatentAlignApproach,b4f1263a-9449-42cf-9a9c-95a38d6f9973,1,4,cmapss,cnn,60percent,22.72645378112793,904.193603515625,100837.6875,43.690887451171875,40.19513702392578,3.940101401011149
1019,rul-adapt/benchmark/zi9w7rrl,LatentAlignApproach,57c2bf5b-7fa9-44c6-8caf-184fa2ab7c45,4,1,cmapss,cnn,60percent,23.298654556274418,2994.248291015625,1887.609375,23.749361038208008,30.107192993164062,8.40753010167914
1020,rul-adapt/benchmark/ps9jwq25,DannApproach,f27471a3-b773-4408-9522-ca91f6c47aa4,4,2,cmapss,cnn,60percent,28.662036895751953,7951.7197265625,48859.73828125,33.42832946777344,31.27780532836914,8.645493170227667
1021,rul-adapt/benchmark/fmzcltf2,DannApproach,f27471a3-b773-4408-9522-ca91f6c47aa4,4,2,cmapss,cnn,60percent,28.56409454345703,7892.8720703125,38933.8203125,32.107017517089844,30.26131248474121,8.587220962601478
1022,rul-adapt/benchmark/wlzrnte9,DannApproach,f27471a3-b773-4408-9522-ca91f6c47aa4,4,2,cmapss,cnn,60percent,28.669431686401367,8270.3037109375,57278.14453125,34.04049301147461,31.66329765319824,8.677317486868965
1023,rul-adapt/benchmark/9vko6jer,DannApproach,d9cfa80d-61dc-4080-be94-6ced38e460c7,2,4,cmapss,cnn,60percent,31.96464729309082,14166.07421875,9633.3818359375,35.639854431152344,35.81863021850586,7.193476382168856
1024,rul-adapt/benchmark/u32445em,DannApproach,d9cfa80d-61dc-4080-be94-6ced38e460c7,2,4,cmapss,cnn,60percent,30.40953826904297,11962.5126953125,8465.0068359375,35.160560607910156,35.88404083251953,8.375139212608337
1025,rul-adapt/benchmark/1v9kvt6p,DannApproach,417ff7c3-39d5-4518-8092-d4a53b0bb465,4,3,cmapss,cnn,60percent,43.403018951416016,96103.4375,8996.1806640625,32.13165283203125,26.140024185180664,10.577519626328439
1026,rul-adapt/benchmark/xipcnwtr,DannApproach,8de92106-8f47-4c70-852c-f6c859b93aa8,2,3,cmapss,cnn,60percent,40.90522766113281,48524.5390625,16038.0537109375,35.56046676635742,29.52674674987793,8.821561868374165
1027,rul-adapt/benchmark/97xlbn0m,DannApproach,a1602792-165c-4786-834d-9abcc765580b,4,1,cmapss,cnn,60percent,43.06570053100586,84102.484375,3844.15283203125,24.224605560302734,23.92013168334961,10.079325842857362
1028,rul-adapt/benchmark/xw2ggwvm,DannApproach,bbdbe234-6ebf-4220-ad8e-6cb0f5650efe,2,1,cmapss,cnn,60percent,41.08190155029297,48628.07421875,2540.297119140625,23.915504455566406,24.374801635742188,9.090706533855862
1029,rul-adapt/benchmark/n0bscbmp,DannApproach,bccaee02-1b15-4c7e-81a9-33b81e52a6a3,3,1,cmapss,cnn,60percent,19.726760864257812,1799.2955322265625,1397.4720458984375,21.067947387695312,22.54194450378418,4.509150196807553
1030,rul-adapt/benchmark/muxcu0br,DannApproach,2a365c02-24ef-4da8-aa07-fca322d6ea20,3,4,cmapss,cnn,60percent,20.63582992553711,3472.4228515625,153701.5625,44.6706657409668,44.43416595458984,4.592440829132542
1031,rul-adapt/benchmark/yoo4uxco,DannApproach,8de92106-8f47-4c70-852c-f6c859b93aa8,2,3,cmapss,cnn,60percent,41.27547454833984,48327.22265625,11287.638671875,34.25605773925781,29.03243064880371,9.22482853616987
1032,rul-adapt/benchmark/2549h4i9,DannApproach,417ff7c3-39d5-4518-8092-d4a53b0bb465,4,3,cmapss,cnn,60percent,42.998741149902344,81547.9375,7854.25146484375,31.669275283813477,26.260149002075195,10.808355428278446
1033,rul-adapt/benchmark/8hz24zgm,DannApproach,34e41fd2-3266-40e5-a530-30e84f131056,1,4,cmapss,cnn,60percent,22.463003158569336,2036.6888427734375,141589.53125,44.30426406860352,40.61318588256836,3.887486979166667
1034,rul-adapt/benchmark/wjtccmmu,DannApproach,f27471a3-b773-4408-9522-ca91f6c47aa4,4,2,cmapss,cnn,60percent,28.559993743896484,7608.435546875,48202.5234375,33.40370559692383,31.22235870361328,10.344202913419165
1035,rul-adapt/benchmark/me8ki735,DannApproach,a1602792-165c-4786-834d-9abcc765580b,4,1,cmapss,cnn,60percent,42.212764739990234,79637.609375,4276.5537109375,24.465805053710938,24.62260627746582,10.424702579324896
1036,rul-adapt/benchmark/6o6kohas,DannApproach,bbdbe234-6ebf-4220-ad8e-6cb0f5650efe,2,1,cmapss,cnn,60percent,40.980018615722656,51873.49609375,3245.947265625,23.87398147583008,24.552446365356445,9.442043353349735
1037,rul-adapt/benchmark/a0jpttgh,DannApproach,bccaee02-1b15-4c7e-81a9-33b81e52a6a3,3,1,cmapss,cnn,60percent,21.721920013427734,3273.77099609375,1346.933837890625,22.789958953857425,24.283424377441406,4.667501021176577
1038,rul-adapt/benchmark/641je3l4,DannApproach,5590e760-5eb0-42f0-b99f-b7c5c3946f94,3,2,cmapss,cnn,60percent,25.997743606567383,5376.673828125,31935.728515625,44.644866943359375,45.60112380981445,4.813361508505685
1039,rul-adapt/benchmark/mgr4wswk,DannApproach,d9cfa80d-61dc-4080-be94-6ced38e460c7,2,4,cmapss,cnn,60percent,31.61944007873535,13830.1533203125,8993.76171875,35.35866928100586,35.56232833862305,9.437366896205479
1040,rul-adapt/benchmark/dlup5h8a,DannApproach,2a365c02-24ef-4da8-aa07-fca322d6ea20,3,4,cmapss,cnn,60percent,22.20875358581543,3520.74560546875,156243.359375,44.5099983215332,41.247825622558594,4.795085672122329
1041,rul-adapt/benchmark/yu19ir07,DannApproach,eba4551a-7346-4ba6-9b5c-818976a7332c,1,3,cmapss,cnn,60percent,21.818225860595703,3146.14892578125,2861.30078125,30.81745147705078,28.618309020996097,3.7891364170954778
1042,rul-adapt/benchmark/p03nl521,DannApproach,3d8192f7-fdd4-48f3-a701-4d6d5371c92f,1,2,cmapss,cnn,60percent,23.444238662719727,2063.91748046875,63445.0390625,42.72620391845703,41.49060821533203,4.071309031272421
1043,rul-adapt/benchmark/f08wj98m,DannApproach,34e41fd2-3266-40e5-a530-30e84f131056,1,4,cmapss,cnn,60percent,22.350444793701172,2169.408203125,89859.3125,43.34584045410156,39.5571403503418,4.0821676162573
1044,rul-adapt/benchmark/i928pr3s,DannApproach,eba4551a-7346-4ba6-9b5c-818976a7332c,1,3,cmapss,cnn,60percent,22.237091064453125,2702.834228515625,3464.082763671875,25.43566131591797,21.887630462646484,3.8880344217473812
1045,rul-adapt/benchmark/kcvtrrqj,DannApproach,8de92106-8f47-4c70-852c-f6c859b93aa8,2,3,cmapss,cnn,60percent,40.79395294189453,47110.92578125,19256.72265625,36.82381439208984,30.891864776611328,9.683127873983139
1046,rul-adapt/benchmark/92c1qd2i,DannApproach,417ff7c3-39d5-4518-8092-d4a53b0bb465,4,3,cmapss,cnn,60percent,43.1482048034668,92559.34375,11456.6474609375,33.135498046875,27.744356155395508,11.325406153996786
1047,rul-adapt/benchmark/hhi40ewi,DannApproach,5590e760-5eb0-42f0-b99f-b7c5c3946f94,3,2,cmapss,cnn,60percent,21.182329177856445,2887.57763671875,152260.140625,44.40460205078125,43.12810134887695,4.807820400884075
1048,rul-adapt/benchmark/noym083y,DannApproach,bbdbe234-6ebf-4220-ad8e-6cb0f5650efe,2,1,cmapss,cnn,60percent,41.18101501464844,44860.7890625,1669.3580322265625,23.985868453979492,25.64398765563965,9.94567522737715
1049,rul-adapt/benchmark/i0yvqldr,DannApproach,bccaee02-1b15-4c7e-81a9-33b81e52a6a3,3,1,cmapss,cnn,60percent,22.21407699584961,3419.097900390625,1075.413818359375,23.055307388305664,25.624067306518555,4.900298309326172
1050,rul-adapt/benchmark/lsg9hbdo,DannApproach,a1602792-165c-4786-834d-9abcc765580b,4,1,cmapss,cnn,60percent,42.699981689453125,86225.734375,3712.00048828125,24.185985565185547,23.815279006958008,11.150862237385342
1051,rul-adapt/benchmark/glgt9tne,DannApproach,2a365c02-24ef-4da8-aa07-fca322d6ea20,3,4,cmapss,cnn,60percent,22.11260986328125,3267.1279296875,124888.9765625,43.89564895629883,40.631744384765625,5.045560844482914
1052,rul-adapt/benchmark/cio5wla0,DannApproach,3d8192f7-fdd4-48f3-a701-4d6d5371c92f,1,2,cmapss,cnn,60percent,23.662412643432617,2124.4208984375,56182.58203125,42.44363021850586,41.318965911865234,4.007454752922058
1053,rul-adapt/benchmark/jxm3ddcq,DannApproach,5590e760-5eb0-42f0-b99f-b7c5c3946f94,3,2,cmapss,cnn,60percent,26.82917594909668,4889.091796875,47239.9140625,43.78369140625,43.4702262878418,4.870351729569612
1054,rul-adapt/benchmark/0ltlttl7,DannApproach,34e41fd2-3266-40e5-a530-30e84f131056,1,4,cmapss,cnn,60percent,22.507497787475582,2013.5841064453125,106670.03125,44.023704528808594,40.52684783935547,4.116770144871303
1055,rul-adapt/benchmark/zyc0m7fi,DannApproach,eba4551a-7346-4ba6-9b5c-818976a7332c,1,3,cmapss,cnn,60percent,21.531064987182617,2370.73095703125,2449.812744140625,30.34104347229004,30.81715202331543,3.8097766000930577
1056,rul-adapt/benchmark/3sar99oh,DannApproach,3d8192f7-fdd4-48f3-a701-4d6d5371c92f,1,2,cmapss,cnn,60percent,23.785812377929688,1998.6256103515625,63225.8359375,42.6892204284668,40.75501251220703,4.09364789090258
1057,rul-adapt/benchmark/vgfcdi9c,DannApproach,d9cfa80d-61dc-4080-be94-6ced38e460c7,2,4,cmapss,cnn,60percent,32.4190673828125,15878.697265625,9763.76953125,35.840030670166016,36.05785369873047,10.09887601269616
1058,rul-adapt/benchmark/flwyr5mu,DannApproach,bccaee02-1b15-4c7e-81a9-33b81e52a6a3,3,1,cmapss,cnn,60percent,22.34535026550293,3609.2724609375,1247.8790283203125,23.541553497314453,25.330772399902344,4.825917128858896
1059,rul-adapt/benchmark/zy2c8vcp,DannApproach,8de92106-8f47-4c70-852c-f6c859b93aa8,2,3,cmapss,cnn,60percent,41.48027801513672,50588.9140625,7978.3447265625,33.70581817626953,29.02723693847656,9.89075855306677
1060,rul-adapt/benchmark/r1hy8hsh,DannApproach,417ff7c3-39d5-4518-8092-d4a53b0bb465,4,3,cmapss,cnn,60percent,42.919212341308594,84532.546875,8033.9453125,31.14552116394043,25.278865814208984,11.505993120372295
1061,rul-adapt/benchmark/cmay5keu,DannApproach,bbdbe234-6ebf-4220-ad8e-6cb0f5650efe,2,1,cmapss,cnn,60percent,40.81608581542969,45611.26953125,1933.88427734375,23.9359188079834,25.122318267822266,9.709570944309235
1062,rul-adapt/benchmark/k1nj869z,DannApproach,2a365c02-24ef-4da8-aa07-fca322d6ea20,3,4,cmapss,cnn,60percent,22.11195182800293,3503.69384765625,117263.953125,43.80693435668945,40.51248550415039,5.027141982230587
1063,rul-adapt/benchmark/cfda8vi5,DannApproach,a1602792-165c-4786-834d-9abcc765580b,4,1,cmapss,cnn,60percent,42.94633865356445,86828.03125,4808.2822265625,24.815921783447266,23.671844482421875,10.706027664244175
1064,rul-adapt/benchmark/yp8s3zrh,DannApproach,5590e760-5eb0-42f0-b99f-b7c5c3946f94,3,2,cmapss,cnn,60percent,23.03070640563965,3658.65478515625,85166.4765625,43.235313415527344,42.118804931640625,5.478230978051822
1065,rul-adapt/benchmark/wdn2gww7,DannApproach,34e41fd2-3266-40e5-a530-30e84f131056,1,4,cmapss,cnn,60percent,23.23211097717285,2167.849609375,90100.609375,43.771915435791016,40.461570739746094,4.142898248413862
1066,rul-adapt/benchmark/mu8q2dxm,DannApproach,3d8192f7-fdd4-48f3-a701-4d6d5371c92f,1,2,cmapss,cnn,60percent,23.501148223876953,1836.15478515625,75414.125,43.24275588989258,41.733985900878906,4.063690755881515
1067,rul-adapt/benchmark/vt6d3mp7,DannApproach,eba4551a-7346-4ba6-9b5c-818976a7332c,1,3,cmapss,cnn,60percent,22.413618087768555,2862.116455078125,1785.81591796875,25.68941307067871,25.558849334716797,3.855416513258411
1068,rul-adapt/benchmark/drtkarlx,DannApproach,5590e760-5eb0-42f0-b99f-b7c5c3946f94,3,2,cmapss,cnn,60percent,22.06768226623535,3476.387939453125,92523.5859375,43.386756896972656,42.152565002441406,5.820212112282807
1069,rul-adapt/benchmark/gna1a15a,DannApproach,2a365c02-24ef-4da8-aa07-fca322d6ea20,3,4,cmapss,cnn,60percent,22.330602645874023,3780.29638671875,156163.84375,44.46929168701172,40.87591552734375,5.128721043041774
1070,rul-adapt/benchmark/k76qkfc1,DannApproach,bbdbe234-6ebf-4220-ad8e-6cb0f5650efe,2,1,cmapss,cnn,60percent,40.32313919067383,40289.484375,2057.822998046875,24.744136810302734,26.13219451904297,10.159217493874687
1071,rul-adapt/benchmark/35ozd8ka,DannApproach,d9cfa80d-61dc-4080-be94-6ced38e460c7,2,4,cmapss,cnn,60percent,32.18328857421875,17121.720703125,9332.5859375,35.64933776855469,35.772438049316406,9.964824525677429
1072,rul-adapt/benchmark/ogpe1r5a,DannApproach,8de92106-8f47-4c70-852c-f6c859b93aa8,2,3,cmapss,cnn,60percent,41.3955078125,53092.7890625,10182.6103515625,33.97627639770508,29.176101684570312,10.432625835006302
1073,rul-adapt/benchmark/k5k8l8oa,DannApproach,3d8192f7-fdd4-48f3-a701-4d6d5371c92f,1,2,cmapss,cnn,60percent,22.217042922973633,2057.521484375,44687.79296875,42.2212028503418,41.25331115722656,4.283120461872646
1074,rul-adapt/benchmark/emgnsluk,DannApproach,bccaee02-1b15-4c7e-81a9-33b81e52a6a3,3,1,cmapss,cnn,60percent,21.19462203979492,2850.74462890625,1104.17529296875,22.22842025756836,24.557327270507812,4.971545604142276
1075,rul-adapt/benchmark/rqe7mswy,DannApproach,34e41fd2-3266-40e5-a530-30e84f131056,1,4,cmapss,cnn,60percent,23.24794578552246,2382.844970703125,61311.984375,43.04545211791992,40.860145568847656,4.3144085593521595
1076,rul-adapt/benchmark/lfbny66o,DannApproach,eba4551a-7346-4ba6-9b5c-818976a7332c,1,3,cmapss,cnn,60percent,21.611759185791016,2815.986083984375,2372.485595703125,28.726219177246097,27.770339965820312,4.067220076918602
1077,rul-adapt/benchmark/0zmufack,DannApproach,a1602792-165c-4786-834d-9abcc765580b,4,1,cmapss,cnn,60percent,43.530792236328125,101672.1796875,3587.755859375,24.033540725708008,23.78398323059082,11.678595463434855
1078,rul-adapt/benchmark/lgn7qse2,DannApproach,f27471a3-b773-4408-9522-ca91f6c47aa4,4,2,cmapss,cnn,60percent,28.75277328491211,7996.77197265625,51235.84375,33.44294738769531,31.34282112121582,11.715058143692787
1079,rul-adapt/benchmark/2arffoxl,DannApproach,417ff7c3-39d5-4518-8092-d4a53b0bb465,4,3,cmapss,cnn,60percent,43.204833984375,86316.578125,7174.921875,31.290969848632812,26.02572250366211,12.041350603103638
1080,rul-adapt/benchmark/gokcm9by,ConsistencyApproach,d8aae347-a047-4637-8593-3aa86a646b0f,2,3,cmapss,cnn,60percent,15.881096839904783,1287.059326171875,664796.5,44.96855545043945,46.18450927734375,7.49660595258077
